client,cohort,value
c16585,0,37
c16586,0,14
c16587,0,46
c16588,0,39
c16589,0,41
c16590,0,36
c16591,0,65
c16592,0,33
c16593,0,25
c16594,0,52
c16595,0,60
c16596,0,52
c16597,0,69
c16598,0,66
c16599,0,27
c16600,0,44
c16601,0,64
c16602,0,63
c16603,0,58
c16604,0,71
c16605,0,55
c16606,0,46
c16607,0,56
c16608,0,38
c16609,0,31
c16610,0,62
c16611,0,45
c16612,0,41
c16613,0,52
c16614,0,52
c16615,0,40
c16616,0,58
c16617,0,47
c16618,0,52
c16619,0,53
c16620,0,67
c16621,0,62
c16622,0,79
c16623,0,21
c16624,0,72
c16625,0,38
c16626,0,18
c16627,0,49
c16628,0,35
c16629,0,35
c16630,0,60
c16631,0,66
c16632,0,61
c16633,0,38
c16634,0,38
c16635,0,22
c16636,0,54
c16637,0,43
c16638,0,56
c16639,0,25
c16640,0,49
c16641,0,39
c16642,0,48
c16643,0,40
c16644,0,50
c16645,0,79
c16646,0,68
c16647,0,57
c16648,0,57
c16649,0,54
c16650,0,54
c16651,0,67
c16652,0,22
c16653,0,55
c16654,0,52
c16655,0,51
c16656,0,35
c16657,0,42
c16658,0,42
c16659,0,73
c16660,0,83
c16661,0,48
c16662,0,57
c16663,0,77
c16664,0,52
c16665,0,50
c16666,0,33
c16667,0,66
c16668,0,41
c16669,0,65
c16670,0,62
c16671,0,48
c16672,0,77
c16673,0,39
c16674,0,33
c16675,0,61
c16676,0,67
c16677,0,65
c16678,0,57
c16679,0,61
c16680,0,65
c16681,0,45
c16682,0,58
c16683,0,54
c16684,0,54
c16685,0,28
c16686,0,72
c16687,0,59
c16688,0,77
c16689,0,50
c16690,0,57
c16691,0,32
c16692,0,24
c16693,0,72
c16694,0,63
c16695,0,56
c16696,0,35
c16697,0,47
c16698,0,30
c16699,0,53
c16700,0,45
c16701,0,33
c16702,0,48
c16703,0,64
c16704,0,38
c16705,0,44
c16706,0,44
c16707,0,43
c16708,0,94
c16709,0,42
c16710,0,52
c16711,0,45
c16712,0,60
c16713,0,53
c16714,0,51
c16715,0,36
c16716,0,62
c16717,0,63
c16718,0,46
c16719,0,27
c16720,0,25
c16721,0,54
c16722,0,88
c16723,0,37
c16724,0,22
c16725,0,36
c16726,0,55
c16727,0,68
c16728,0,62
c16729,0,44
c16730,0,45
c16731,0,91
c16732,0,43
c16733,0,89
c16734,0,79
c16735,0,91
c16736,0,16
c16737,0,56
c16738,0,30
c16739,0,1
c16740,0,18
c16741,0,27
c16742,0,15
c16743,0,43
c16744,0,14
c16745,0,78
c16746,0,59
c16747,0,45
c16748,0,64
c16749,0,24
c16750,0,73
c16751,0,31
c16752,0,55
c16753,0,46
c16754,0,49
c16755,0,55
c16756,0,62
c16757,0,18
c16758,0,71
c16759,0,25
c16760,0,63
c16761,0,53
c16762,0,23
c16763,0,37
c16764,0,64
c16765,0,77
c16766,0,48
c16767,0,38
c16768,0,69
c16769,0,57
c16770,0,29
c16771,0,69
c16772,0,64
c16773,0,8
c16774,0,36
c16775,0,30
c16776,0,33
c16777,0,47
c16778,0,39
c16779,0,64
c16780,0,58
c16781,0,63
c16782,0,58
c16783,0,43
c16784,0,48
c16785,0,53
c16786,0,42
c16787,0,37
c16788,0,82
c16789,0,52
c16790,0,70
c16791,0,45
c16792,0,19
c16793,0,38
c16794,0,81
c16795,0,65
c16796,0,39
c16797,0,17
c16798,0,57
c16799,0,80
c16800,0,58
c16801,0,61
c16802,0,68
c16803,0,40
c16804,0,42
c16805,0,69
c16806,0,56
c16807,0,45
c16808,0,75
c16809,0,67
c16810,0,54
c16811,0,41
c16812,0,42
c16813,0,89
c16814,0,47
c16815,0,40
c16816,0,47
c16817,0,32
c16818,0,45
c16819,0,39
c16820,0,30
c16821,0,47
c16822,0,38
c16823,0,38
c16824,0,37
c16825,0,49
c16826,0,66
c16827,0,24
c16828,0,49
c16829,0,41
c16830,0,54
c16831,0,38
c16832,0,44
c16833,0,43
c16834,0,46
c16835,0,75
c16836,0,54
c16837,0,30
c16838,0,40
c16839,0,32
c16840,0,43
c16841,0,28
c16842,0,90
c16843,0,52
c16844,0,66
c16845,0,60
c16846,0,46
c16847,0,50
c16848,0,60
c16849,0,44
c16850,0,19
c16851,0,63
c16852,0,57
c16853,0,40
c16854,0,31
c16855,0,74
c16856,0,39
c16857,0,63
c16858,0,49
c16859,0,50
c16860,0,57
c16861,0,67
c16862,0,80
c16863,0,40
c16864,0,5
c16865,0,59
c16866,0,74
c16867,0,57
c16868,0,50
c16869,0,44
c16870,0,72
c16871,0,40
c16872,0,40
c16873,0,53
c16874,0,43
c16875,0,72
c16876,0,46
c16877,0,20
c16878,0,86
c16879,0,82
c16880,0,32
c16881,0,40
c16882,0,39
c16883,0,65
c16884,0,48
c16885,0,36
c16886,0,42
c16887,0,33
c16888,0,87
c16889,0,36
c16890,0,26
c16891,0,42
c16892,0,55
c16893,0,37
c16894,0,35
c16895,0,55
c16896,0,71
c16897,0,41
c16898,0,52
c16899,0,47
c16900,0,65
c16901,0,39
c16902,0,38
c16903,0,23
c16904,0,76
c16905,0,68
c16906,0,35
c16907,0,46
c16908,0,57
c16909,0,59
c16910,0,77
c16911,0,45
c16912,0,32
c16913,0,53
c16914,0,63
c16915,0,58
c16916,0,25
c16917,0,53
c16918,0,51
c16919,0,28
c16920,0,58
c16921,0,57
c16922,0,52
c16923,0,62
c16924,0,53
c16925,0,64
c16926,0,38
c16927,0,39
c16928,0,70
c16929,0,74
c16930,0,49
c16931,0,53
c16932,0,34
c16933,0,87
c16934,0,48
c16935,0,61
c16936,0,79
c16937,0,58
c16938,0,44
c16939,0,18
c16940,0,47
c16941,0,75
c16942,0,56
c16943,0,51
c16944,0,50
c16945,0,73
c16946,0,60
c16947,0,53
c16948,0,57
c16949,0,40
c16950,0,30
c16951,0,46
c16952,0,51
c16953,0,52
c16954,0,41
c16955,0,51
c16956,0,49
c16957,0,44
c16958,0,42
c16959,0,49
c16960,0,42
c16961,0,61
c16962,0,60
c16963,0,37
c16964,0,58
c16965,0,51
c16966,0,49
c16967,0,65
c16968,0,80
c16969,0,8
c16970,0,59
c16971,0,72
c16972,0,56
c16973,0,68
c16974,0,40
c16975,0,54
c16976,0,88
c16977,0,53
c16978,0,71
c16979,0,44
c16980,0,23
c16981,0,51
c16982,0,25
c16983,0,68
c16984,0,49
c16985,0,41
c16986,0,68
c16987,0,51
c16988,0,40
c16989,0,56
c16990,0,43
c16991,0,68
c16992,0,60
c16993,0,27
c16994,0,60
c16995,0,51
c16996,0,21
c16997,0,63
c16998,0,67
c16999,0,70
c17000,0,67
c17001,0,78
c17002,0,30
c17003,0,44
c17004,0,49
c17005,0,71
c17006,0,44
c17007,0,51
c17008,0,12
c17009,0,9
c17010,0,65
c17011,0,34
c17012,0,36
c17013,0,57
c17014,0,57
c17015,0,58
c17016,0,50
c17017,0,31
c17018,0,45
c17019,0,60
c17020,0,65
c17021,0,44
c17022,0,45
c17023,0,46
c17024,0,33
c17025,0,29
c17026,0,55
c17027,0,56
c17028,0,50
c17029,0,37
c17030,0,63
c17031,0,34
c17032,0,56
c17033,0,53
c17034,0,67
c17035,0,59
c17036,0,45
c17037,0,82
c17038,0,26
c17039,0,42
c17040,0,50
c17041,0,42
c17042,0,43
c17043,0,39
c17044,0,36
c17045,0,56
c17046,0,19
c17047,0,72
c17048,0,45
c17049,0,54
c17050,0,71
c17051,0,57
c17052,0,54
c17053,0,64
c17054,0,36
c17055,0,60
c17056,0,52
c17057,0,50
c17058,0,46
c17059,0,87
c17060,0,58
c17061,0,58
c17062,0,39
c17063,0,55
c17064,0,31
c17065,0,28
c17066,0,43
c17067,0,37
c17068,0,32
c17069,0,84
c17070,0,48
c17071,0,45
c17072,0,60
c17073,0,46
c17074,0,63
c17075,0,55
c17076,0,30
c17077,0,39
c17078,0,65
c17079,0,62
c17080,0,31
c17081,0,77
c17082,0,70
c17083,0,36
c17084,0,31
c17085,0,63
c17086,0,60
c17087,0,73
c17088,0,38
c17089,0,58
c17090,0,23
c17091,0,72
c17092,0,36
c17093,0,72
c17094,0,63
c17095,0,51
c17096,0,81
c17097,0,53
c17098,0,53
c17099,0,43
c17100,0,39
c17101,0,75
c17102,0,36
c17103,0,41
c17104,0,20
c17105,0,83
c17106,0,76
c17107,0,42
c17108,0,59
c17109,0,61
c17110,0,18
c17111,0,43
c17112,0,55
c17113,0,33
c17114,0,38
c17115,0,56
c17116,0,34
c17117,0,68
c17118,0,51
c17119,0,54
c17120,0,47
c17121,0,29
c17122,0,50
c17123,0,22
c17124,0,48
c17125,0,46
c17126,0,69
c17127,0,97
c17128,0,42
c17129,0,67
c17130,0,32
c17131,0,48
c17132,0,42
c17133,0,49
c17134,0,59
c17135,0,62
c17136,0,49
c17137,0,52
c17138,0,41
c17139,0,8
c17140,0,48
c17141,0,48
c17142,0,47
c17143,0,75
c17144,0,48
c17145,0,49
c17146,0,65
c17147,0,54
c17148,0,58
c17149,0,31
c17150,0,41
c17151,0,62
c17152,0,27
c17153,0,40
c17154,0,100
c17155,0,78
c17156,0,73
c17157,0,35
c17158,0,15
c17159,0,43
c17160,0,48
c17161,0,34
c17162,0,47
c17163,0,69
c17164,0,64
c17165,0,45
c17166,0,60
c17167,0,66
c17168,0,48
c17169,0,63
c17170,0,60
c17171,0,64
c17172,0,45
c17173,0,55
c17174,0,64
c17175,0,44
c17176,0,13
c17177,0,56
c17178,0,50
c17179,0,27
c17180,0,54
c17181,0,36
c17182,0,46
c17183,0,36
c17184,0,37
c17185,0,56
c17186,0,74
c17187,0,29
c17188,0,68
c17189,0,82
c17190,0,79
c17191,0,15
c17192,0,51
c17193,0,44
c17194,0,33
c17195,0,57
c17196,0,34
c17197,0,27
c17198,0,50
c17199,0,46
c17200,0,42
c17201,0,42
c17202,0,44
c17203,0,44
c17204,0,47
c17205,0,6
c17206,0,44
c17207,0,59
c17208,0,31
c17209,0,29
c17210,0,45
c17211,0,48
c17212,0,60
c17213,0,60
c17214,0,43
c17215,0,62
c17216,0,80
c17217,0,77
c17218,0,47
c17219,0,50
c17220,0,61
c17221,0,62
c17222,0,72
c17223,0,47
c17224,0,69
c17225,0,50
c17226,0,21
c17227,0,51
c17228,0,38
c17229,0,38
c17230,0,43
c17231,0,72
c17232,0,61
c17233,0,57
c17234,0,46
c17235,0,39
c17236,0,91
c17237,0,10
c17238,0,24
c17239,0,27
c17240,0,60
c17241,0,31
c17242,0,46
c17243,0,63
c17244,0,45
c17245,0,43
c17246,0,57
c17247,0,50
c17248,0,31
c17249,0,41
c17250,0,19
c17251,0,64
c17252,0,56
c17253,0,28
c17254,0,47
c17255,0,44
c17256,0,56
c17257,0,66
c17258,0,59
c17259,0,30
c17260,0,80
c17261,0,41
c17262,0,56
c17263,0,57
c17264,0,42
c17265,0,66
c17266,0,63
c17267,0,39
c17268,0,39
c17269,0,49
c17270,0,62
c17271,0,75
c17272,0,43
c17273,0,36
c17274,0,49
c17275,0,29
c17276,0,66
c17277,0,83
c17278,0,38
c17279,0,54
c17280,0,61
c17281,0,68
c17282,0,67
c17283,0,38
c17284,0,15
c17285,0,30
c17286,0,26
c17287,0,42
c17288,0,50
c17289,0,24
c17290,0,44
c17291,0,67
c17292,0,66
c17293,0,36
c17294,0,37
c17295,0,19
c17296,0,40
c17297,0,53
c17298,0,94
c17299,0,64
c17300,0,65
c17301,0,36
c17302,0,55
c17303,0,49
c17304,0,62
c17305,0,58
c17306,0,46
c17307,0,45
c17308,0,41
c17309,0,46
c17310,0,78
c17311,0,62
c17312,0,44
c17313,0,50
c17314,0,91
c17315,0,47
c17316,0,30
c17317,0,54
c17318,0,56
c17319,0,43
c17320,0,49
c17321,0,38
c17322,0,42
c17323,0,37
c17324,0,12
c17325,0,66
c17326,0,65
c17327,0,46
c17328,0,23
c17329,0,35
c17330,0,29
c17331,0,45
c17332,0,30
c17333,0,44
c17334,0,43
c17335,0,35
c17336,0,20
c17337,0,54
c17338,0,83
c17339,0,42
c17340,0,48
c17341,0,41
c17342,0,58
c17343,0,33
c17344,0,34
c17345,0,46
c17346,0,36
c17347,0,48
c17348,0,20
c17349,0,64
c17350,0,85
c17351,0,73
c17352,0,42
c17353,0,54
c17354,0,77
c17355,0,30
c17356,0,33
c17357,0,53
c17358,0,69
c17359,0,44
c17360,0,56
c17361,0,42
c17362,0,62
c17363,0,41
c17364,0,48
c17365,0,43
c17366,0,73
c17367,0,57
c17368,0,32
c17369,0,51
c17370,0,22
c17371,0,35
c17372,0,100
c17373,0,69
c17374,0,34
c17375,0,75
c17376,0,38
c17377,0,81
c17378,0,23
c17379,0,37
c17380,0,20
c17381,0,52
c17382,0,68
c17383,0,52
c17384,0,51
c17385,0,50
c17386,0,20
c17387,0,68
c17388,0,28
c17389,0,34
c17390,0,22
c17391,0,44
c17392,0,84
c17393,0,36
c17394,0,15
c17395,0,51
c17396,0,66
c17397,0,47
c17398,0,33
c17399,0,71
c17400,0,48
c17401,0,51
c17402,0,44
c17403,0,43
c17404,0,44
c17405,0,27
c17406,0,52
c17407,0,32
c17408,0,56
c17409,0,53
c17410,0,25
c17411,0,67
c17412,0,55
c17413,0,37
c17414,0,52
c17415,0,70
c17416,0,64
c17417,0,27
c17418,0,59
c17419,0,48
c17420,0,69
c17421,0,79
c17422,0,32
c17423,0,41
c17424,0,43
c17425,0,65
c17426,0,72
c17427,0,64
c17428,0,48
c17429,0,54
c17430,0,38
c17431,0,81
c17432,0,51
c17433,0,60
c17434,0,61
c17435,0,21
c17436,0,36
c17437,0,59
c17438,0,47
c17439,0,74
c17440,0,56
c17441,0,62
c17442,0,31
c17443,0,32
c17444,0,39
c17445,0,40
c17446,0,25
c17447,0,24
c17448,0,47
c17449,0,34
c17450,0,83
c17451,0,46
c17452,0,31
c17453,0,54
c17454,0,52
c17455,0,88
c17456,0,54
c17457,0,54
c17458,0,49
c17459,0,30
c17460,0,45
c17461,0,47
c17462,0,54
c17463,0,38
c17464,0,44
c17465,0,36
c17466,0,72
c17467,0,22
c17468,0,69
c17469,0,71
c17470,0,100
c17471,0,45
c17472,0,64
c17473,0,64
c17474,0,47
c17475,0,33
c17476,0,80
c17477,0,45
c17478,0,37
c17479,0,53
c17480,0,64
c17481,0,28
c17482,0,62
c17483,0,57
c17484,0,50
c17485,0,63
c17486,0,88
c17487,0,26
c17488,0,73
c17489,0,37
c17490,0,26
c17491,0,35
c17492,0,61
c17493,0,41
c17494,0,32
c17495,0,46
c17496,0,45
c17497,0,35
c17498,0,29
c17499,0,50
c17500,0,53
c17501,0,35
c17502,0,35
c17503,0,43
c17504,0,36
c17505,0,41
c17506,0,44
c17507,0,31
c17508,0,66
c17509,0,54
c17510,0,50
c17511,0,25
c17512,0,75
c17513,0,36
c17514,0,64
c17515,0,68
c17516,0,41
c17517,0,70
c17518,0,43
c17519,0,22
c17520,0,51
c17521,0,72
c17522,0,5
c17523,0,44
c17524,0,71
c17525,0,72
c17526,0,42
c17527,0,35
c17528,0,29
c17529,0,58
c17530,0,62
c17531,0,56
c17532,0,54
c17533,0,49
c17534,0,66
c17535,0,44
c17536,0,33
c17537,0,45
c17538,0,35
c17539,0,49
c17540,0,14
c17541,0,78
c17542,0,49
c17543,0,56
c17544,0,70
c17545,0,28
c17546,0,39
c17547,0,45
c17548,0,45
c17549,0,43
c17550,0,54
c17551,0,56
c17552,0,61
c17553,0,34
c17554,0,60
c17555,0,23
c17556,0,70
c17557,0,75
c17558,0,48
c17559,0,50
c17560,0,59
c17561,0,43
c17562,0,55
c17563,0,54
c17564,0,48
c17565,0,68
c17566,0,38
c17567,0,39
c17568,0,21
c17569,0,59
c17570,0,56
c17571,0,32
c17572,0,41
c17573,0,50
c17574,0,47
c17575,0,56
c17576,0,27
c17577,0,37
c17578,0,57
c17579,0,18
c17580,0,51
c17581,0,60
c17582,0,45
c17583,0,42
c17584,0,32
c17585,0,39
c17586,0,15
c17587,0,35
c17588,0,33
c17589,0,58
c17590,0,38
c17591,0,56
c17592,0,26
c17593,0,55
c17594,0,37
c17595,0,47
c17596,0,77
c17597,0,46
c17598,0,36
c17599,0,60
c17600,0,58
c17601,0,68
c17602,0,56
c17603,0,59
c17604,0,56
c17605,0,73
c17606,0,34
c17607,0,36
c17608,0,70
c17609,0,59
c17610,0,31
c17611,0,62
c17612,0,58
c17613,0,69
c17614,0,43
c17615,0,71
c17616,0,50
c17617,0,28
c17618,0,61
c17619,0,47
c17620,0,60
c17621,0,54
c17622,0,81
c17623,0,41
c17624,0,68
c17625,0,65
c17626,0,40
c17627,0,43
c17628,0,41
c17629,0,71
c17630,0,38
c17631,0,43
c17632,0,57
c17633,0,57
c17634,0,34
c17635,0,15
c17636,0,52
c17637,0,46
c17638,0,47
c17639,0,46
c17640,0,79
c17641,0,59
c17642,0,38
c17643,0,46
c17644,0,26
c17645,0,45
c17646,0,67
c17647,0,50
c17648,0,39
c17649,0,75
c17650,0,41
c17651,0,55
c17652,0,56
c17653,0,33
c17654,0,46
c17655,0,54
c17656,0,73
c17657,0,32
c17658,0,86
c17659,0,37
c17660,0,37
c17661,0,36
c17662,0,57
c17663,0,61
c17664,0,44
c17665,0,33
c17666,0,46
c17667,0,33
c17668,0,42
c17669,0,32
c17670,0,25
c17671,0,53
c17672,0,35
c17673,0,27
c17674,0,25
c17675,0,47
c17676,0,48
c17677,0,34
c17678,0,59
c17679,0,51
c17680,0,71
c17681,0,43
c17682,0,65
c17683,0,49
c17684,0,50
c17685,0,15
c17686,0,16
c17687,0,64
c17688,0,47
c17689,0,57
c17690,0,60
c17691,0,45
c17692,0,38
c17693,0,27
c17694,0,37
c17695,0,57
c17696,0,36
c17697,0,36
c17698,0,47
c17699,0,63
c17700,0,52
c17701,0,83
c17702,0,38
c17703,0,38
c17704,0,40
c17705,0,39
c17706,0,37
c17707,0,37
c17708,0,33
c17709,0,18
c17710,0,79
c17711,0,45
c17712,0,31
c17713,0,50
c17714,0,77
c17715,0,87
c17716,0,77
c17717,0,58
c17718,0,49
c17719,0,63
c17720,0,25
c17721,0,98
c17722,0,76
c17723,0,10
c17724,0,46
c17725,0,58
c17726,0,18
c17727,0,46
c17728,0,52
c17729,0,27
c17730,0,55
c17731,0,32
c17732,0,10
c17733,0,44
c17734,0,51
c17735,0,64
c17736,0,62
c17737,0,49
c17738,0,62
c17739,0,51
c17740,0,12
c17741,0,64
c17742,0,70
c17743,0,98
c17744,0,78
c17745,0,27
c17746,0,69
c17747,0,37
c17748,0,56
c17749,0,47
c17750,0,31
c17751,0,66
c17752,0,16
c17753,0,51
c17754,0,88
c17755,0,48
c17756,0,24
c17757,0,56
c17758,0,68
c17759,0,15
c17760,0,30
c17761,0,75
c17762,0,55
c17763,0,48
c17764,0,53
c17765,0,35
c17766,0,39
c17767,0,58
c17768,0,45
c17769,0,50
c17770,0,51
c17771,0,56
c17772,0,70
c17773,0,54
c17774,0,34
c17775,0,65
c17776,0,41
c17777,0,30
c17778,0,37
c17779,0,62
c17780,0,33
c17781,0,68
c17782,0,65
c17783,0,42
c17784,0,85
c17785,0,63
c17786,0,11
c17787,0,48
c17788,0,64
c17789,0,22
c17790,0,36
c17791,0,80
c17792,0,58
c17793,0,60
c17794,0,62
c17795,0,54
c17796,0,45
c17797,0,7
c17798,0,65
c17799,0,51
c17800,0,63
c17801,0,57
c17802,0,52
c17803,0,21
c17804,0,33
c17805,0,69
c17806,0,50
c17807,0,30
c17808,0,45
c17809,0,75
c17810,0,52
c17811,0,77
c17812,0,69
c17813,0,54
c17814,0,52
c17815,0,99
c17816,0,70
c17817,0,60
c17818,0,41
c17819,0,36
c17820,0,25
c17821,0,58
c17822,0,32
c17823,0,59
c17824,0,58
c17825,0,42
c17826,0,30
c17827,0,35
c17828,0,51
c17829,0,72
c17830,0,40
c17831,0,71
c17832,0,56
c17833,0,52
c17834,0,39
c17835,0,50
c17836,0,73
c17837,0,36
c17838,0,68
c17839,0,70
c17840,0,61
c17841,0,47
c17842,0,36
c17843,0,61
c17844,0,46
c17845,0,70
c17846,0,61
c17847,0,75
c17848,0,28
c17849,0,47
c17850,0,73
c17851,0,82
c17852,0,81
c17853,0,45
c17854,0,61
c17855,0,43
c17856,0,90
c17857,0,46
c17858,0,53
c17859,0,64
c17860,0,55
c17861,0,65
c17862,0,40
c17863,0,52
c17864,0,45
c17865,0,26
c17866,0,45
c17867,0,47
c17868,0,49
c17869,0,66
c17870,0,86
c17871,0,30
c17872,0,78
c17873,0,58
c17874,0,70
c17875,0,47
c17876,0,48
c17877,0,35
c17878,0,61
c17879,0,28
c17880,0,72
c17881,0,45
c17882,0,35
c17883,0,23
c17884,0,50
c17885,0,30
c17886,0,47
c17887,0,52
c17888,0,55
c17889,0,37
c17890,0,49
c17891,0,54
c17892,0,41
c17893,0,49
c17894,0,41
c17895,0,34
c17896,0,38
c17897,0,46
c17898,0,70
c17899,0,26
c17900,0,79
c17901,0,44
c17902,0,68
c17903,0,50
c17904,0,30
c17905,0,56
c17906,0,50
c17907,0,49
c17908,0,51
c17909,0,63
c17910,0,17
c17911,0,50
c17912,0,70
c17913,0,38
c17914,0,69
c17915,0,63
c17916,0,71
c17917,0,21
c17918,0,76
c17919,0,43
c17920,0,91
c17921,0,39
c17922,0,74
c17923,0,38
c17924,0,33
c17925,0,46
c17926,0,62
c17927,0,37
c17928,0,39
c17929,0,50
c17930,0,56
c17931,0,33
c17932,0,64
c17933,0,45
c17934,0,28
c17935,0,44
c17936,0,39
c17937,0,69
c17938,0,37
c17939,0,44
c17940,0,51
c17941,0,33
c17942,0,57
c17943,0,41
c17944,0,53
c17945,0,46
c17946,0,17
c17947,0,56
c17948,0,42
c17949,0,37
c17950,0,49
c17951,0,27
c17952,0,72
c17953,0,47
c17954,0,24
c17955,0,56
c17956,0,47
c17957,0,51
c17958,0,56
c17959,0,46
c17960,0,64
c17961,0,36
c17962,0,41
c17963,0,61
c17964,0,26
c17965,0,55
c17966,0,49
c17967,0,15
c17968,0,61
c17969,0,59
c17970,0,70
c17971,0,16
c17972,0,41
c17973,0,60
c17974,0,40
c17975,0,62
c17976,0,30
c17977,0,36
c17978,0,35
c17979,0,56
c17980,0,62
c17981,0,44
c17982,0,47
c17983,0,47
c17984,0,74
c17985,0,30
c17986,0,2
c17987,0,54
c17988,0,32
c17989,0,58
c17990,0,52
c17991,0,41
c17992,0,45
c17993,0,39
c17994,0,45
c17995,0,41
c17996,0,45
c17997,0,75
c17998,0,77
c17999,0,43
c18000,0,20
c18001,0,62
c18002,0,27
c18003,0,93
c18004,0,70
c18005,0,41
c18006,0,46
c18007,0,42
c18008,0,39
c18009,0,50
c18010,0,62
c18011,0,61
c18012,0,58
c18013,0,47
c18014,0,12
c18015,0,40
c18016,0,37
c18017,0,24
c18018,0,24
c18019,0,47
c18020,0,55
c18021,0,53
c18022,0,63
c18023,0,2
c18024,0,71
c18025,0,28
c18026,0,45
c18027,0,44
c18028,0,24
c18029,0,38
c18030,0,74
c18031,0,47
c18032,0,59
c18033,0,41
c18034,0,50
c18035,0,63
c18036,0,31
c18037,0,74
c18038,0,61
c18039,0,57
c18040,0,48
c18041,0,35
c18042,0,65
c18043,0,55
c18044,0,40
c18045,0,46
c18046,0,40
c18047,0,60
c18048,0,24
c18049,0,38
c18050,0,28
c18051,0,48
c18052,0,53
c18053,0,70
c18054,0,23
c18055,0,35
c18056,0,68
c18057,0,46
c18058,0,91
c18059,0,62
c18060,0,33
c18061,0,80
c18062,0,71
c18063,0,40
c18064,0,52
c18065,0,36
c18066,0,65
c18067,0,40
c18068,0,28
c18069,0,44
c18070,0,50
c18071,0,47
c18072,0,51
c18073,0,35
c18074,0,29
c18075,0,41
c18076,0,37
c18077,0,69
c18078,0,55
c18079,0,25
c18080,0,46
c18081,0,28
c18082,0,45
c18083,0,38
c18084,0,62
c18085,0,53
c18086,0,23
c18087,0,38
c18088,0,19
c18089,0,50
c18090,0,80
c18091,0,48
c18092,0,65
c18093,0,21
c18094,0,70
c18095,0,70
c18096,0,57
c18097,0,43
c18098,0,44
c18099,0,62
c18100,0,16
c18101,0,60
c18102,0,72
c18103,0,58
c18104,0,49
c18105,0,68
c18106,0,63
c18107,0,63
c18108,0,49
c18109,0,50
c18110,0,68
c18111,0,79
c18112,0,62
c18113,0,47
c18114,0,53
c18115,0,19
c18116,0,46
c18117,0,35
c18118,0,59
c18119,0,6
c18120,0,60
c18121,0,56
c18122,0,38
c18123,0,41
c18124,0,40
c18125,0,56
c18126,0,53
c18127,0,42
c18128,0,46
c18129,0,20
c18130,0,35
c18131,0,64
c18132,0,32
c18133,0,69
c18134,0,79
c18135,0,55
c18136,0,31
c18137,0,39
c18138,0,87
c18139,0,31
c18140,0,51
c18141,0,48
c18142,0,48
c18143,0,54
c18144,0,28
c18145,0,34
c18146,0,27
c18147,0,50
c18148,0,34
c18149,0,49
c18150,0,13
c18151,0,54
c18152,0,47
c18153,0,47
c18154,0,44
c18155,0,25
c18156,0,60
c18157,0,30
c18158,0,60
c18159,0,44
c18160,0,70
c18161,0,28
c18162,0,84
c18163,0,61
c18164,0,45
c18165,0,50
c18166,0,63
c18167,0,47
c18168,0,49
c18169,0,36
c18170,0,45
c18171,0,24
c18172,0,49
c18173,0,47
c18174,0,57
c18175,0,49
c18176,0,22
c18177,0,78
c18178,0,27
c18179,0,50
c18180,0,27
c18181,0,52
c18182,0,69
c18183,0,57
c18184,0,43
c18185,0,50
c18186,0,71
c18187,0,23
c18188,0,71
c18189,0,19
c18190,0,48
c18191,0,13
c18192,0,48
c18193,0,47
c18194,0,54
c18195,0,49
c18196,0,48
c18197,0,62
c18198,0,69
c18199,0,40
c18200,0,75
c18201,0,45
c18202,0,35
c18203,0,66
c18204,0,54
c18205,0,54
c18206,0,40
c18207,0,60
c18208,0,70
c18209,0,58
c18210,0,30
c18211,0,55
c18212,0,29
c18213,0,47
c18214,0,43
c18215,0,65
c18216,0,21
c18217,0,53
c18218,0,20
c18219,0,33
c18220,0,73
c18221,0,63
c18222,0,48
c18223,0,55
c18224,0,54
c18225,0,65
c18226,0,57
c18227,0,70
c18228,0,48
c18229,0,85
c18230,0,59
c18231,0,28
c18232,0,19
c18233,0,40
c18234,0,80
c18235,0,65
c18236,0,44
c18237,0,64
c18238,0,39
c18239,0,69
c18240,0,21
c18241,0,72
c18242,0,50
c18243,0,64
c18244,0,53
c18245,0,67
c18246,0,61
c18247,0,54
c18248,0,51
c18249,0,27
c18250,0,39
c18251,0,49
c18252,0,31
c18253,0,43
c18254,0,90
c18255,0,63
c18256,0,47
c18257,0,23
c18258,0,67
c18259,0,54
c18260,0,16
c18261,0,24
c18262,0,27
c18263,0,81
c18264,0,56
c18265,0,26
c18266,0,66
c18267,0,85
c18268,0,35
c18269,0,53
c18270,0,36
c18271,0,50
c18272,0,29
c18273,0,77
c18274,0,33
c18275,0,51
c18276,0,49
c18277,0,73
c18278,0,94
c18279,0,44
c18280,0,64
c18281,0,47
c18282,0,37
c18283,0,40
c18284,0,60
c18285,0,37
c18286,0,58
c18287,0,39
c18288,0,58
c18289,0,21
c18290,0,20
c18291,0,47
c18292,0,53
c18293,0,38
c18294,0,72
c18295,0,36
c18296,0,29
c18297,0,64
c18298,0,24
c18299,0,68
c18300,0,49
c18301,0,41
c18302,0,23
c18303,0,59
c18304,0,70
c18305,0,47
c18306,0,55
c18307,0,39
c18308,0,79
c18309,0,60
c18310,0,52
c18311,0,63
c18312,0,54
c18313,0,54
c18314,0,54
c18315,0,47
c18316,0,50
c18317,0,59
c18318,0,50
c18319,0,40
c18320,0,10
c18321,0,54
c18322,0,45
c18323,0,54
c18324,0,86
c18325,0,34
c18326,0,50
c18327,0,51
c18328,0,46
c18329,0,43
c18330,0,40
c18331,0,65
c18332,0,48
c18333,0,78
