client,cohort,value
c44245,0,98
c44246,0,18
c44247,0,3
c44248,0,59
c44249,0,2
c44250,0,3
c44251,0,38
c44252,0,19
c44253,0,12
c44254,0,33
c44255,0,60
c44256,0,3
c44257,0,22
c44258,0,45
c44259,0,25
c44260,0,64
c44261,0,19
c44262,0,6
c44263,0,22
c44264,0,3
c44265,0,9
c44266,0,24
c44267,0,13
c44268,0,1
c44269,0,25
c44270,0,5
c44271,0,3
c44272,0,6
c44273,0,10
c44274,0,12
c44275,0,10
c44276,0,13
c44277,0,1
c44278,0,20
c44279,0,19
c44280,0,44
c44281,0,1
c44282,0,53
c44283,0,6
c44284,0,24
c44285,0,3
c44286,0,9
c44287,0,13
c44288,0,7
c44289,0,12
c44290,0,7
c44291,0,15
c44292,0,39
c44293,0,33
c44294,0,12
c44295,0,6
c44296,0,4
c44297,0,97
c44298,0,1
c44299,0,8
c44300,0,18
c44301,0,48
c44302,0,12
c44303,0,9
c44304,0,61
c44305,0,3
c44306,0,86
c44307,0,4
c44308,0,7
c44309,0,36
c44310,0,60
c44311,0,2
c44312,0,9
c44313,0,69
c44314,0,9
c44315,0,30
c44316,0,25
c44317,0,5
c44318,0,1
c44319,0,21
c44320,0,9
c44321,0,58
c44322,0,11
c44323,0,35
c44324,0,74
c44325,0,1
c44326,0,24
c44327,0,39
c44328,0,6
c44329,0,13
c44330,0,31
c44331,0,37
c44332,0,27
c44333,0,37
c44334,0,26
c44335,0,5
c44336,0,18
c44337,0,15
c44338,0,15
c44339,0,46
c44340,0,9
c44341,0,13
c44342,0,18
c44343,0,22
c44344,0,36
c44345,0,37
c44346,0,5
c44347,0,2
c44348,0,6
c44349,0,8
c44350,0,5
c44351,0,4
c44352,0,18
c44353,0,27
c44354,0,30
c44355,0,4
c44356,0,6
c44357,0,5
c44358,0,1
c44359,0,13
c44360,0,23
c44361,0,76
c44362,0,36
c44363,0,56
c44364,0,29
c44365,0,25
c44366,0,14
c44367,0,2
c44368,0,3
c44369,0,27
c44370,0,13
c44371,0,1
c44372,0,18
c44373,0,3
c44374,0,1
c44375,0,3
c44376,0,3
c44377,0,2
c44378,0,36
c44379,0,17
c44380,0,9
c44381,0,21
c44382,0,34
c44383,0,52
c44384,0,27
c44385,0,17
c44386,0,6
c44387,0,21
c44388,0,1
c44389,0,10
c44390,0,13
c44391,0,20
c44392,0,37
c44393,0,15
c44394,0,2
c44395,0,5
c44396,0,6
c44397,0,9
c44398,0,41
c44399,0,18
c44400,0,27
c44401,0,22
c44402,0,18
c44403,0,36
c44404,0,8
c44405,0,25
c44406,0,4
c44407,0,8
c44408,0,22
c44409,0,26
c44410,0,11
c44411,0,19
c44412,0,53
c44413,0,7
c44414,0,18
c44415,0,20
c44416,0,83
c44417,0,12
c44418,0,2
c44419,0,8
c44420,0,12
c44421,0,31
c44422,0,13
c44423,0,14
c44424,0,6
c44425,0,27
c44426,0,34
c44427,0,1
c44428,0,9
c44429,0,31
c44430,0,9
c44431,0,26
c44432,0,39
c44433,0,25
c44434,0,8
c44435,0,1
c44436,0,11
c44437,0,6
c44438,0,1
c44439,0,8
c44440,0,22
c44441,0,16
c44442,0,25
c44443,0,25
c44444,0,7
c44445,0,18
c44446,0,8
c44447,0,19
c44448,0,54
c44449,0,1
c44450,0,25
c44451,0,17
c44452,0,24
c44453,0,1
c44454,0,34
c44455,0,3
c44456,0,34
c44457,0,35
c44458,0,4
c44459,0,4
c44460,0,26
c44461,0,34
c44462,0,3
c44463,0,13
c44464,0,11
c44465,0,17
c44466,0,9
c44467,0,4
c44468,0,29
c44469,0,17
c44470,0,19
c44471,0,5
c44472,0,28
c44473,0,5
c44474,0,20
c44475,0,2
c44476,0,45
c44477,0,3
c44478,0,7
c44479,0,8
c44480,0,13
c44481,0,30
c44482,0,25
c44483,0,46
c44484,0,30
c44485,0,4
c44486,0,14
c44487,0,29
c44488,0,14
c44489,0,13
c44490,0,20
c44491,0,1
c44492,0,35
c44493,0,14
c44494,0,5
c44495,0,16
c44496,0,20
c44497,0,29
c44498,0,21
c44499,0,78
c44500,0,2
c44501,0,1
c44502,0,40
c44503,0,20
c44504,0,14
c44505,0,47
c44506,0,6
c44507,0,2
c44508,0,49
c44509,0,17
c44510,0,12
c44511,0,46
c44512,0,52
c44513,0,6
c44514,0,2
c44515,0,4
c44516,0,37
c44517,0,8
c44518,0,2
c44519,0,27
c44520,0,2
c44521,0,7
c44522,0,16
c44523,0,35
c44524,0,21
c44525,0,1
c44526,0,36
c44527,0,10
c44528,0,12
c44529,0,4
c44530,0,63
c44531,0,33
c44532,0,41
c44533,0,28
c44534,0,24
c44535,0,33
c44536,0,15
c44537,0,27
c44538,0,4
c44539,0,3
c44540,0,14
c44541,0,5
c44542,0,8
c44543,0,26
c44544,0,3
c44545,0,8
c44546,0,7
c44547,0,8
c44548,0,2
c44549,0,1
c44550,0,16
c44551,0,5
c44552,0,26
c44553,0,17
c44554,0,21
c44555,0,3
c44556,0,14
c44557,0,23
c44558,0,5
c44559,0,10
c44560,0,3
c44561,0,47
c44562,0,34
c44563,0,41
c44564,0,28
c44565,0,2
c44566,0,18
c44567,0,1
c44568,0,26
c44569,0,4
c44570,0,22
c44571,0,83
c44572,0,11
c44573,0,8
c44574,0,8
c44575,0,5
c44576,0,4
c44577,0,21
c44578,0,10
c44579,0,15
c44580,0,13
c44581,0,5
c44582,0,12
c44583,0,14
c44584,0,13
c44585,0,30
c44586,0,5
c44587,0,47
c44588,0,41
c44589,0,5
c44590,0,8
c44591,0,5
c44592,0,14
c44593,0,26
c44594,0,51
c44595,0,1
c44596,0,9
c44597,0,5
c44598,0,5
c44599,0,10
c44600,0,6
c44601,0,9
c44602,0,1
c44603,0,8
c44604,0,5
c44605,0,8
c44606,0,1
c44607,0,26
c44608,0,9
c44609,0,35
c44610,0,48
c44611,0,7
c44612,0,6
c44613,0,15
c44614,0,23
c44615,0,31
c44616,0,20
c44617,0,31
c44618,0,4
c44619,0,26
c44620,0,1
c44621,0,25
c44622,0,9
c44623,0,15
c44624,0,11
c44625,0,7
c44626,0,8
c44627,0,2
c44628,0,3
c44629,0,80
c44630,0,1
c44631,0,4
c44632,0,8
c44633,0,2
c44634,0,2
c44635,0,7
c44636,0,31
c44637,0,9
c44638,0,21
c44639,0,17
c44640,0,5
c44641,0,14
c44642,0,12
c44643,0,7
c44644,0,22
c44645,0,2
c44646,0,15
c44647,0,2
c44648,0,36
c44649,0,18
c44650,0,6
c44651,0,8
c44652,0,5
c44653,0,2
c44654,0,14
c44655,0,70
c44656,0,6
c44657,0,1
c44658,0,51
c44659,0,1
c44660,0,12
c44661,0,62
c44662,0,33
c44663,0,11
c44664,0,1
c44665,0,20
c44666,0,45
c44667,0,50
c44668,0,4
c44669,0,3
c44670,0,15
c44671,0,39
c44672,0,29
c44673,0,13
c44674,0,7
c44675,0,31
c44676,0,31
c44677,0,37
c44678,0,11
c44679,0,67
c44680,0,3
c44681,0,8
c44682,0,40
c44683,0,11
c44684,0,43
c44685,0,5
c44686,0,4
c44687,0,7
c44688,0,4
c44689,0,53
c44690,0,15
c44691,0,9
c44692,0,1
c44693,0,11
c44694,0,1
c44695,0,6
c44696,0,47
c44697,0,56
c44698,0,9
c44699,0,1
c44700,0,6
c44701,0,4
c44702,0,5
c44703,0,3
c44704,0,15
c44705,0,21
c44706,0,2
c44707,0,7
c44708,0,5
c44709,0,5
c44710,0,4
c44711,0,7
c44712,0,37
c44713,0,7
c44714,0,4
c44715,0,8
c44716,0,29
c44717,0,20
c44718,0,16
c44719,0,11
c44720,0,8
c44721,0,3
c44722,0,2
c44723,0,21
c44724,0,39
c44725,0,13
c44726,0,1
c44727,0,6
c44728,0,7
c44729,0,5
c44730,0,42
c44731,0,13
c44732,0,12
c44733,0,7
c44734,0,21
c44735,0,16
c44736,0,16
c44737,0,20
c44738,0,2
c44739,0,45
c44740,0,8
c44741,0,7
c44742,0,17
c44743,0,14
c44744,0,34
c44745,0,21
c44746,0,15
c44747,0,8
c44748,0,34
c44749,0,8
c44750,0,1
c44751,0,6
c44752,0,1
c44753,0,41
c44754,0,14
c44755,0,8
c44756,0,36
c44757,0,5
c44758,0,27
c44759,0,19
c44760,0,20
c44761,0,26
c44762,0,5
c44763,0,1
c44764,0,20
c44765,0,8
c44766,0,28
c44767,0,22
c44768,0,11
c44769,0,96
c44770,0,35
c44771,0,20
c44772,0,3
c44773,0,5
c44774,0,26
c44775,0,6
c44776,0,12
c44777,0,12
c44778,0,20
c44779,0,10
c44780,0,20
c44781,0,16
c44782,0,62
c44783,0,2
c44784,0,55
c44785,0,29
c44786,0,25
c44787,0,31
c44788,0,4
c44789,0,56
c44790,0,3
c44791,0,2
c44792,0,41
c44793,0,15
c44794,0,33
c44795,0,7
c44796,0,29
c44797,0,13
c44798,0,4
c44799,0,37
c44800,0,11
c44801,0,18
c44802,0,23
c44803,0,9
c44804,0,11
c44805,0,5
c44806,0,4
c44807,0,17
c44808,0,5
c44809,0,84
c44810,0,2
c44811,0,30
c44812,0,51
c44813,0,14
c44814,0,10
c44815,0,10
c44816,0,55
c44817,0,44
c44818,0,41
c44819,0,83
c44820,0,20
c44821,0,30
c44822,0,13
c44823,0,90
c44824,0,9
c44825,0,23
c44826,0,11
c44827,0,34
c44828,0,4
c44829,0,2
c44830,0,65
c44831,0,1
c44832,0,44
c44833,0,37
c44834,0,18
c44835,0,2
c44836,0,16
c44837,0,64
c44838,0,1
c44839,0,10
c44840,0,13
c44841,0,36
c44842,0,34
c44843,0,25
c44844,0,65
c44845,0,9
c44846,0,17
c44847,0,4
c44848,0,1
c44849,0,5
c44850,0,62
c44851,0,11
c44852,0,1
c44853,0,19
c44854,0,21
c44855,0,20
c44856,0,13
c44857,0,17
c44858,0,16
c44859,0,12
c44860,0,6
c44861,0,17
c44862,0,1
c44863,0,2
c44864,0,25
c44865,0,31
c44866,0,11
c44867,0,4
c44868,0,1
c44869,0,1
c44870,0,50
c44871,0,29
c44872,0,6
c44873,0,37
c44874,0,16
c44875,0,4
c44876,0,20
c44877,0,8
c44878,0,13
c44879,0,8
c44880,0,23
c44881,0,18
c44882,0,2
c44883,0,49
c44884,0,21
c44885,0,9
c44886,0,3
c44887,0,15
c44888,0,35
c44889,0,55
c44890,0,1
c44891,0,6
c44892,0,8
c44893,0,10
c44894,0,11
c44895,0,22
c44896,0,31
c44897,0,83
c44898,0,13
c44899,0,20
c44900,0,26
c44901,0,1
c44902,0,2
c44903,0,32
c44904,0,6
c44905,0,30
c44906,0,56
c44907,0,14
c44908,0,44
c44909,0,25
c44910,0,22
c44911,0,12
c44912,0,12
c44913,0,19
c44914,0,4
c44915,0,81
c44916,0,17
c44917,0,1
c44918,0,22
c44919,0,19
c44920,0,14
c44921,0,27
c44922,0,26
c44923,0,35
c44924,0,13
c44925,0,25
c44926,0,62
c44927,0,67
c44928,0,3
c44929,0,3
c44930,0,10
c44931,0,5
c44932,0,3
c44933,0,30
c44934,0,5
c44935,0,12
c44936,0,97
c44937,0,1
c44938,0,28
c44939,0,23
c44940,0,15
c44941,0,20
c44942,0,11
c44943,0,10
c44944,0,22
c44945,0,43
c44946,0,23
c44947,0,20
c44948,0,18
c44949,0,24
c44950,0,5
c44951,0,2
c44952,0,16
c44953,0,5
c44954,0,37
c44955,0,4
c44956,0,6
c44957,0,4
c44958,0,14
c44959,0,38
c44960,0,33
c44961,0,71
c44962,0,8
c44963,0,32
c44964,0,6
c44965,0,49
c44966,0,59
c44967,0,13
c44968,0,2
c44969,0,4
c44970,0,17
c44971,0,13
c44972,0,6
c44973,0,8
c44974,0,16
c44975,0,4
c44976,0,4
c44977,0,6
c44978,0,1
c44979,0,15
c44980,0,26
c44981,0,5
c44982,0,54
c44983,0,1
c44984,0,12
c44985,0,14
c44986,0,27
c44987,0,26
c44988,0,2
c44989,0,1
c44990,0,42
c44991,0,7
c44992,0,7
c44993,0,51
c44994,0,20
c44995,0,3
c44996,0,33
c44997,0,10
c44998,0,4
c44999,0,34
c45000,0,37
c45001,0,19
c45002,0,30
c45003,0,1
c45004,0,16
c45005,0,4
c45006,0,1
c45007,0,41
c45008,0,9
c45009,0,8
c45010,0,11
c45011,0,9
c45012,0,38
c45013,0,35
c45014,0,54
c45015,0,11
c45016,0,8
c45017,0,17
c45018,0,21
c45019,0,7
c45020,0,51
c45021,0,58
c45022,0,5
c45023,0,46
c45024,0,18
c45025,0,45
c45026,0,2
c45027,0,13
c45028,0,10
c45029,0,3
c45030,0,45
c45031,0,22
c45032,0,15
c45033,0,49
c45034,0,55
c45035,0,30
c45036,0,33
c45037,0,8
c45038,0,6
c45039,0,47
c45040,0,14
c45041,0,20
c45042,0,3
c45043,0,3
c45044,0,31
c45045,0,33
c45046,0,31
c45047,0,12
c45048,0,4
c45049,0,48
c45050,0,20
c45051,0,33
c45052,0,6
c45053,0,3
c45054,0,30
c45055,0,1
c45056,0,76
c45057,0,44
c45058,0,8
c45059,0,7
c45060,0,1
c45061,0,2
c45062,0,1
c45063,0,12
c45064,0,8
c45065,0,2
c45066,0,7
c45067,0,41
c45068,0,3
c45069,0,36
c45070,0,8
c45071,0,9
c45072,0,48
c45073,0,5
c45074,0,9
c45075,0,5
c45076,0,23
c45077,0,38
c45078,0,1
c45079,0,19
c45080,0,16
c45081,0,11
c45082,0,5
c45083,0,8
c45084,0,3
c45085,0,51
c45086,0,3
c45087,0,26
c45088,0,4
c45089,0,1
c45090,0,12
c45091,0,41
c45092,0,10
c45093,0,1
c45094,0,28
c45095,0,14
c45096,0,1
c45097,0,56
c45098,0,6
c45099,0,2
c45100,0,44
c45101,0,9
c45102,0,18
c45103,0,76
c45104,0,11
c45105,0,12
c45106,0,2
c45107,0,1
c45108,0,18
c45109,0,10
c45110,0,29
c45111,0,28
c45112,0,10
c45113,0,32
c45114,0,8
c45115,0,33
c45116,0,59
c45117,0,9
c45118,0,33
c45119,0,15
c45120,0,7
c45121,0,85
c45122,0,4
c45123,0,7
c45124,0,5
c45125,0,1
c45126,0,9
c45127,0,72
c45128,0,23
c45129,0,5
c45130,0,21
c45131,0,9
c45132,0,5
c45133,0,36
c45134,0,9
c45135,0,18
c45136,0,7
c45137,0,3
c45138,0,74
c45139,0,4
c45140,0,6
c45141,0,1
c45142,0,14
c45143,0,20
c45144,0,3
c45145,0,1
c45146,0,4
c45147,0,2
c45148,0,16
c45149,0,31
c45150,0,4
c45151,0,35
c45152,0,4
c45153,0,2
c45154,0,2
c45155,0,1
c45156,0,20
c45157,0,33
c45158,0,28
c45159,0,4
c45160,0,6
c45161,0,8
c45162,0,59
c45163,0,3
c45164,0,14
c45165,0,3
c45166,0,2
c45167,0,5
c45168,0,89
c45169,0,4
c45170,0,7
c45171,0,13
c45172,0,46
c45173,0,7
c45174,0,12
c45175,0,14
c45176,0,3
c45177,0,10
c45178,0,11
c45179,0,2
c45180,0,25
c45181,0,10
c45182,0,80
c45183,0,1
c45184,0,16
c45185,0,42
c45186,0,63
c45187,0,14
c45188,0,44
c45189,0,33
c45190,0,10
c45191,0,4
c45192,0,6
c45193,0,49
c45194,0,33
c45195,0,8
c45196,0,2
c45197,0,59
c45198,0,18
c45199,0,2
c45200,0,64
c45201,0,15
c45202,0,54
c45203,0,2
c45204,0,23
c45205,0,5
c45206,0,8
c45207,0,1
c45208,0,65
c45209,0,2
c45210,0,10
c45211,0,22
c45212,0,18
c45213,0,6
c45214,0,11
c45215,0,16
c45216,0,7
c45217,0,23
c45218,0,8
c45219,0,20
c45220,0,54
c45221,0,4
c45222,0,28
c45223,0,42
c45224,0,6
c45225,0,27
c45226,0,6
c45227,0,9
c45228,0,19
c45229,0,42
c45230,0,5
c45231,0,5
c45232,0,5
c45233,0,9
c45234,0,32
c45235,0,6
c45236,0,27
c45237,0,5
c45238,0,16
c45239,0,49
c45240,0,8
c45241,0,40
c45242,0,28
c45243,0,20
c45244,0,81
c45245,0,8
c45246,0,7
c45247,0,14
c45248,0,30
c45249,0,8
c45250,0,24
c45251,0,1
c45252,0,16
c45253,0,9
c45254,0,3
c45255,0,4
c45256,0,17
c45257,0,2
c45258,0,2
c45259,0,7
c45260,0,18
c45261,0,22
c45262,0,1
c45263,0,1
c45264,0,35
c45265,0,6
c45266,0,3
c45267,0,2
c45268,0,13
c45269,0,67
c45270,0,7
c45271,0,3
c45272,0,18
c45273,0,6
c45274,0,30
c45275,0,17
c45276,0,5
c45277,0,16
c45278,0,58
c45279,0,48
c45280,0,5
c45281,0,39
c45282,0,4
c45283,0,13
c45284,0,1
c45285,0,13
c45286,0,7
c45287,0,10
c45288,0,8
c45289,0,12
c45290,0,35
c45291,0,10
c45292,0,5
c45293,0,18
c45294,0,6
c45295,0,22
c45296,0,9
c45297,0,34
c45298,0,4
c45299,0,4
c45300,0,45
c45301,0,50
c45302,0,5
c45303,0,14
c45304,0,22
c45305,0,12
c45306,0,18
c45307,0,7
c45308,0,17
c45309,0,30
c45310,0,26
c45311,0,12
c45312,0,20
c45313,0,2
c45314,0,10
c45315,0,43
c45316,0,8
c45317,0,7
c45318,0,21
c45319,0,18
c45320,0,6
c45321,0,16
c45322,0,3
c45323,0,25
c45324,0,3
c45325,0,41
c45326,0,3
c45327,0,78
c45328,0,66
c45329,0,2
c45330,0,20
c45331,0,19
c45332,0,4
c45333,0,27
c45334,0,17
c45335,0,9
c45336,0,8
c45337,0,33
c45338,0,29
c45339,0,26
c45340,0,11
c45341,0,2
c45342,0,7
c45343,0,16
c45344,0,6
c45345,0,23
c45346,0,3
c45347,0,11
c45348,0,21
c45349,0,34
c45350,0,5
c45351,0,30
c45352,0,6
c45353,0,11
c45354,0,15
c45355,0,20
c45356,0,14
c45357,0,59
c45358,0,19
c45359,0,13
c45360,0,8
c45361,0,28
c45362,0,9
c45363,0,40
c45364,0,24
c45365,0,13
c45366,0,20
c45367,0,2
c45368,0,60
c45369,0,10
c45370,0,21
c45371,0,11
c45372,0,33
c45373,0,9
c45374,0,3
c45375,0,26
c45376,0,1
c45377,0,6
c45378,0,38
c45379,0,9
c45380,0,1
c45381,0,14
c45382,0,19
c45383,0,23
c45384,0,19
c45385,0,10
c45386,0,7
c45387,0,20
c45388,0,38
c45389,0,2
c45390,0,23
c45391,0,5
c45392,0,6
c45393,0,11
c45394,0,14
c45395,0,1
c45396,0,2
c45397,0,18
c45398,0,11
c45399,0,2
c45400,0,30
c45401,0,66
c45402,0,39
c45403,0,23
c45404,0,50
c45405,0,3
c45406,0,11
c45407,0,24
c45408,0,4
c45409,0,2
c45410,0,8
c45411,0,3
c45412,0,10
c45413,0,1
c45414,0,5
c45415,0,11
c45416,0,17
c45417,0,17
c45418,0,7
c45419,0,21
c45420,0,4
c45421,0,24
c45422,0,2
c45423,0,32
c45424,0,6
c45425,0,74
c45426,0,28
c45427,0,14
c45428,0,22
c45429,0,18
c45430,0,2
c45431,0,6
c45432,0,27
c45433,0,11
c45434,0,18
c45435,0,6
c45436,0,2
c45437,0,1
c45438,0,14
c45439,0,2
c45440,0,5
c45441,0,21
c45442,0,3
c45443,0,3
c45444,0,14
c45445,0,7
c45446,0,26
c45447,0,45
c45448,0,13
c45449,0,2
c45450,0,2
c45451,0,1
c45452,0,3
c45453,0,22
c45454,0,14
c45455,0,22
c45456,0,4
c45457,0,30
c45458,0,95
c45459,0,9
c45460,0,23
c45461,0,34
c45462,0,13
c45463,0,10
c45464,0,15
c45465,0,28
c45466,0,1
c45467,0,4
c45468,0,27
c45469,0,17
c45470,0,10
c45471,0,18
c45472,0,6
c45473,0,10
c45474,0,27
c45475,0,7
c45476,0,27
c45477,0,9
c45478,0,9
c45479,0,4
c45480,0,7
c45481,0,20
c45482,0,29
c45483,0,77
c45484,0,3
c45485,0,27
c45486,0,4
c45487,0,27
c45488,0,31
c45489,0,5
c45490,0,22
c45491,0,9
c45492,0,34
c45493,0,8
c45494,0,16
c45495,0,5
c45496,0,14
c45497,0,6
c45498,0,15
c45499,0,9
c45500,0,22
c45501,0,37
c45502,0,1
c45503,0,13
c45504,0,12
c45505,0,6
c45506,0,23
c45507,0,6
c45508,0,14
c45509,0,31
c45510,0,15
c45511,0,38
c45512,0,17
c45513,0,35
c45514,0,8
c45515,0,10
c45516,0,3
c45517,0,6
c45518,0,5
c45519,0,57
c45520,0,32
c45521,0,9
c45522,0,18
c45523,0,12
c45524,0,31
c45525,0,56
c45526,0,17
c45527,0,9
c45528,0,44
c45529,0,8
c45530,0,9
c45531,0,54
c45532,0,6
c45533,0,32
c45534,0,21
c45535,0,24
c45536,0,36
c45537,0,10
c45538,0,74
c45539,0,10
c45540,0,27
c45541,0,3
c45542,0,45
c45543,0,12
c45544,0,6
c45545,0,88
c45546,0,18
c45547,0,37
c45548,0,8
c45549,0,29
c45550,0,27
c45551,0,63
c45552,0,29
c45553,0,14
c45554,0,10
c45555,0,11
c45556,0,19
c45557,0,20
c45558,0,1
c45559,0,3
c45560,0,78
c45561,0,32
c45562,0,1
c45563,0,17
c45564,0,30
c45565,0,13
c45566,0,24
c45567,0,13
c45568,0,2
c45569,0,18
c45570,0,28
c45571,0,77
c45572,0,2
c45573,0,31
c45574,0,43
c45575,0,13
c45576,0,3
c45577,0,59
c45578,0,5
c45579,0,25
c45580,0,18
c45581,0,7
c45582,0,24
c45583,0,1
c45584,0,32
c45585,0,22
c45586,0,2
c45587,0,12
c45588,0,21
c45589,0,25
c45590,0,52
c45591,0,6
c45592,0,10
c45593,0,10
c45594,0,58
c45595,0,18
c45596,0,86
c45597,0,18
c45598,0,46
c45599,0,2
c45600,0,15
c45601,0,84
c45602,0,4
c45603,0,35
c45604,0,6
c45605,0,5
c45606,0,14
c45607,0,5
c45608,0,2
c45609,0,1
c45610,0,5
c45611,0,3
c45612,0,2
c45613,0,17
c45614,0,28
c45615,0,14
c45616,0,12
c45617,0,2
c45618,0,27
c45619,0,26
c45620,0,1
c45621,0,33
c45622,0,3
c45623,0,19
c45624,0,4
c45625,0,43
c45626,0,18
c45627,0,2
c45628,0,15
c45629,0,5
c45630,0,17
c45631,0,19
c45632,0,14
c45633,0,8
c45634,0,9
c45635,0,11
c45636,0,13
c45637,0,13
c45638,0,15
c45639,0,14
c45640,0,39
c45641,0,50
c45642,0,16
c45643,0,13
c45644,0,40
c45645,0,2
c45646,0,10
c45647,0,37
c45648,0,20
c45649,0,3
c45650,0,7
c45651,0,26
c45652,0,15
c45653,0,60
c45654,0,7
c45655,0,17
c45656,0,1
c45657,0,7
c45658,0,10
c45659,0,7
c45660,0,7
c45661,0,7
c45662,0,34
c45663,0,6
c45664,0,1
c45665,0,6
c45666,0,46
c45667,0,45
c45668,0,4
c45669,0,8
c45670,0,2
c45671,0,62
c45672,0,14
c45673,0,27
c45674,0,7
c45675,0,9
c45676,0,30
c45677,0,1
c45678,0,13
c45679,0,27
c45680,0,10
c45681,0,30
c45682,0,6
c45683,0,1
c45684,0,15
c45685,0,22
c45686,0,5
c45687,0,9
c45688,0,1
c45689,0,19
c45690,0,15
c45691,0,17
c45692,0,84
c45693,0,1
c45694,0,7
c45695,0,23
c45696,0,54
c45697,0,13
c45698,0,1
c45699,0,12
c45700,0,26
c45701,0,10
c45702,0,16
c45703,0,10
c45704,0,11
c45705,0,9
c45706,0,24
c45707,0,30
c45708,0,15
c45709,0,40
c45710,0,4
c45711,0,8
c45712,0,4
c45713,0,22
c45714,0,22
c45715,0,21
c45716,0,15
c45717,0,51
c45718,0,11
c45719,0,1
c45720,0,22
c45721,0,35
c45722,0,6
c45723,0,14
c45724,0,19
c45725,0,46
c45726,0,12
c45727,0,15
c45728,0,83
c45729,0,3
c45730,0,23
c45731,0,58
c45732,0,17
c45733,0,16
c45734,0,10
c45735,0,17
c45736,0,4
c45737,0,64
c45738,0,8
c45739,0,6
c45740,0,24
c45741,0,2
c45742,0,15
c45743,0,7
c45744,0,1
c45745,0,21
c45746,0,21
c45747,0,22
c45748,0,35
c45749,0,17
c45750,0,14
c45751,0,16
c45752,0,13
c45753,0,1
c45754,0,12
c45755,0,13
c45756,0,6
c45757,0,37
c45758,0,37
c45759,0,4
c45760,0,93
c45761,0,9
c45762,0,5
c45763,0,4
c45764,0,15
c45765,0,1
c45766,0,21
c45767,0,14
c45768,0,14
c45769,0,44
c45770,0,3
c45771,0,43
c45772,0,43
c45773,0,60
c45774,0,15
c45775,0,33
c45776,0,4
c45777,0,19
c45778,0,31
c45779,0,2
c45780,0,45
c45781,0,12
c45782,0,26
c45783,0,40
c45784,0,5
c45785,0,16
c45786,0,24
c45787,0,27
c45788,0,9
c45789,0,24
c45790,0,4
c45791,0,4
c45792,0,7
c45793,0,36
c45794,0,4
c45795,0,12
c45796,0,7
c45797,0,8
c45798,0,18
c45799,0,26
c45800,0,13
c45801,0,4
c45802,0,1
c45803,0,43
c45804,0,13
c45805,0,9
c45806,0,1
c45807,0,15
c45808,0,13
c45809,0,92
c45810,0,15
c45811,0,8
c45812,0,22
c45813,0,29
c45814,0,7
c45815,0,29
c45816,0,21
c45817,0,28
c45818,0,35
c45819,0,10
c45820,0,6
c45821,0,11
c45822,0,27
c45823,0,11
c45824,0,17
c45825,0,53
c45826,0,22
c45827,0,16
c45828,0,8
c45829,0,27
c45830,0,6
c45831,0,13
c45832,0,82
c45833,0,22
c45834,0,43
c45835,0,45
c45836,0,69
c45837,0,17
c45838,0,8
c45839,0,2
c45840,0,7
c45841,0,10
c45842,0,8
c45843,0,40
c45844,0,48
c45845,0,32
c45846,0,2
c45847,0,7
c45848,0,1
c45849,0,26
c45850,0,74
c45851,0,17
c45852,0,22
c45853,0,24
c45854,0,17
c45855,0,33
c45856,0,4
c45857,0,43
c45858,0,15
c45859,0,1
c45860,0,33
c45861,0,42
c45862,0,21
c45863,0,9
c45864,0,29
c45865,0,5
c45866,0,33
c45867,0,26
c45868,0,75
c45869,0,25
c45870,0,18
c45871,0,4
c45872,0,1
c45873,0,18
c45874,0,46
c45875,0,39
c45876,0,62
c45877,0,27
c45878,0,29
c45879,0,50
c45880,0,8
c45881,0,14
c45882,0,10
c45883,0,8
c45884,0,21
c45885,0,1
c45886,0,40
c45887,0,10
c45888,0,27
c45889,0,9
c45890,0,31
c45891,0,1
c45892,0,11
c45893,0,9
c45894,0,13
c45895,0,2
c45896,0,40
c45897,0,31
c45898,0,42
c45899,0,11
c45900,0,11
c45901,0,57
c45902,0,1
c45903,0,11
c45904,0,13
c45905,0,21
c45906,0,4
c45907,0,43
c45908,0,91
c45909,0,11
c45910,0,11
c45911,0,1
c45912,0,30
c45913,0,1
c45914,0,9
c45915,0,40
c45916,0,13
c45917,0,27
c45918,0,3
c45919,0,4
c45920,0,18
c45921,0,9
c45922,0,42
c45923,0,5
c45924,0,34
c45925,0,3
c45926,0,1
c45927,0,15
c45928,0,34
c45929,0,24
c45930,0,4
c45931,0,66
c45932,0,11
c45933,0,7
c45934,0,15
c45935,0,58
c45936,0,20
c45937,0,4
c45938,0,1
c45939,0,14
c45940,0,20
c45941,0,12
c45942,0,4
c45943,0,10
c45944,0,27
c45945,0,9
c45946,0,17
c45947,0,1
c45948,0,24
c45949,0,19
c45950,0,6
c45951,0,9
c45952,0,8
c45953,0,29
c45954,0,19
c45955,0,11
c45956,0,61
c45957,0,36
c45958,0,6
c45959,0,3
c45960,0,40
c45961,0,8
c45962,0,13
c45963,0,48
c45964,0,9
c45965,0,27
c45966,0,54
c45967,0,20
c45968,0,60
c45969,0,13
c45970,0,33
c45971,0,98
c45972,0,34
c45973,0,20
c45974,0,73
c45975,0,25
c45976,0,26
c45977,0,42
c45978,0,7
c45979,0,11
c45980,0,2
c45981,0,9
c45982,0,21
c45983,0,9
c45984,0,41
c45985,0,37
c45986,0,5
c45987,0,15
c45988,0,12
c45989,0,57
c45990,0,8
c45991,0,7
c45992,0,6
c45993,0,29
